cell_id,elevation,corine_landuse,temperature,precipitation,population,soil_class,token_id
5112202111030919168,0.0,523,0.0,0.0,0.0,21.0,46f230bc
5112201939232227328,0.0,523,0.0,0.0,0.0,21.0,46f23094
5112202007951704064,0.0,523,0.0,0.0,0.0,21.0,46f230a4
5112202145390657536,0.0,523,0.0,0.0,0.0,21.0,46f230c4
5112212831269289984,0.0,523,0.0,0.0,0.0,,46f23a7c
5112212865629028352,0.0,523,0.0,0.0,0.0,,46f23a84
5112201973591965696,0.0,523,0.0,0.0,0.0,,46f2309c
5112212796909551616,0.0,523,0.0,0.0,0.0,,46f23a74
5112201870512750592,0.0,523,0.0,0.0,0.0,,46f23084
5112212934348505088,0.0,523,0.0,0.0,0.0,,46f23a94
5112212899988766720,0.0,523,0.0,0.0,0.0,,46f23a8c
5112213140506935296,0.0,523,0.0,0.0,0.0,,46f23ac4
5112213277945888768,0.0,523,0.0,0.0,0.0,,46f23ae4
5112213209226412032,0.0,523,0.0,0.0,0.0,,46f23ad4
5112213243586150400,0.0,523,0.0,0.0,0.0,,46f23adc
5112213312305627136,0.0,523,0.0,0.0,0.0,,46f23aec
5112209704533098496,3.873030686865048,243,-8.0,585.0,0.2297307848930359,3.0,46f237a4
5112209670173360128,7.083201447311713,211,-9.0,586.0,0.1350555568933487,2.0,46f2379c
5112209498374668288,3.1272962214995403,243,-8.0,584.0,0.4848398566246033,2.0,46f23774
5112209051698069504,4.111540062086923,211,-8.0,585.0,0.4039154052734375,1.0,46f2370c
5112209635813621760,1.0636378624001328,243,-8.0,560.0,0.05551932007074356,3.0,46f23794
5112210013770743808,2.4814492372833947,243,-8.0,569.0,0.13593274354934692,2.0,46f237ec
5112209807612313600,1.4859906666132867,311,-8.0,560.0,0.029778398573398587,3.0,46f237bc
5112209841972051968,0.0,523,-8.0,557.0,0.0012218785705044866,21.0,46f237c4
5112209532734406656,8.592716849580102,231,-8.0,587.0,1.4690924882888794,2.0,46f2377c
5112209429655191552,4.563184414591109,231,-8.0,582.0,2.132773399353028,0.0,46f23764
5112212109714784256,7.714941774095807,231,-9.0,586.0,2.502346992492676,2.0,46f239d4
5112209567094145024,7.1939731228108315,211,-9.0,580.0,0.3809378743171692,2.0,46f23784
5112210254288912384,9.858824126574456,211,-9.0,584.0,0.3176673650741577,2.0,46f23824
5112210288648650752,7.756361484527588,231,-9.0,580.0,1.968721389770508,3.0,46f2382c
5112209601453883392,8.382526183614926,211,-9.0,580.0,0.3809378743171692,2.0,46f2378c
5112208982978592768,0.6134374591769004,311,-8.0,567.0,0.0007375606219284236,3.0,46f236fc
5112209738892836864,2.3224624900945594,243,-8.0,587.0,0.06455749273300171,1.0,46f237ac
5112209120417546240,0.349229206844252,311,-8.0,569.0,0.03227333724498749,12.0,46f2371c
5112209017338331136,2.443808581147875,311,-8.0,579.0,0.03273671120405197,1.0,46f23704
5112208261424087040,0.0,523,-8.0,567.0,0.006279435008764267,21.0,46f23654
5112208879899377664,0.0,523,0.0,0.0,0.0,21.0,46f236e4
5112209773252575232,5.323651571663058,243,-8.0,578.0,0.05996803939342499,2.0,46f237b4
5112208227064348672,3.900284908255753,243,-8.0,578.0,0.05197559669613838,2.0,46f2364c
5112209086057807872,0.40804843878259467,321,-8.0,577.0,0.16294719278812408,2.0,46f23714
5112209257856499712,0.0,523,-8.0,567.0,0.0,21.0,46f2373c
5112209464014929920,2.745437511490012,211,-8.0,579.0,0.4354618191719055,2.0,46f2376c
5112210116849958912,2.7526668308644884,312,-9.0,568.0,0.20647163689136505,2.0,46f23804
5112227674676264960,2.758711167744228,312,-9.0,575.0,0.16263598203659058,12.0,46f247fc
5112210151209697280,4.442373835310644,312,-9.0,576.0,0.23845888674259186,0.0,46f2380c
5112210082490220544,0.11154640184677377,331,0.0,0.0,0.0027380227111279964,12.0,46f237fc
5112227709036003328,0.5385299123139405,523,-8.0,567.0,0.045843113213777535,2.0,46f24804
5112227571597049856,8.04099450792585,231,-9.0,587.0,0.15763726830482486,2.0,46f247e4
5112227605956788224,3.7279501399215382,243,-9.0,569.0,0.06337330490350722,2.0,46f247ec
5112227640316526592,7.5588272055801085,231,-9.0,584.0,0.34503504633903503,2.0,46f247f4
5112227743395741696,4.0146472417578405,312,-9.0,582.0,0.1093863695859909,2.0,46f2480c
5112210185569435648,6.831879815276787,312,-9.0,576.0,0.17063328623771667,12.0,46f23814
5112210597886296064,8.668328421456474,312,-9.0,585.0,0.23460708558559415,2.0,46f23874
5112210563526557696,8.869285739198023,312,-9.0,576.0,0.18606390058994293,2.0,46f2386c
5112227193639927808,10.3751217394459,312,-9.0,585.0,0.3065930008888245,2.0,46f2478c
5112209979411005440,2.8776142499884783,243,-8.0,579.0,0.07203695178031921,12.0,46f237e4
5112209945051267072,2.599013493985546,243,-8.0,579.0,0.0,12.0,46f237dc
5112227812115218432,0.3027989815692512,523,-8.0,557.0,0.00261145643889904,2.0,46f2481c
5112227777755480064,0.2874348601516412,523,-8.0,560.0,0.012557564303278923,2.0,46f24814
5112210219929174016,8.450741553793149,231,-9.0,586.0,0.2618989050388336,2.0,46f2381c
5112210048130482176,10.208037429926346,231,-9.0,579.0,0.2323710173368454,2.0,46f237f4
5112212281513476096,0.0,523,0.0,0.0,0.0,21.0,46f239fc
5112212418952429568,0.0,523,0.0,0.0,0.0,21.0,46f23a1c
5112212247153737728,0.0,523,0.0,0.0,0.0,21.0,46f239f4
5112209360935714816,0.0,523,0.0,0.0,0.0,21.0,46f23754
5112212315873214464,0.0,523,0.0,0.0,0.0,21.0,46f23a04
5112212144074522624,3.3970862310759875,331,-8.0,578.0,1.7420159578323364,2.0,46f239dc
5112212040995307520,5.220515416592968,231,-8.0,578.0,1.6269428730010986,2.0,46f239c4
5112212212793999360,0.16360547591228874,321,-8.0,570.0,0.10192973911762238,21.0,46f239ec
5112212178434260992,1.8505372849806232,231,-8.0,573.0,1.231109857559204,2.0,46f239e4
5112212453312167936,0.0,523,0.0,0.0,0.0,21.0,46f23a24
5112212556391383040,0.0,523,0.0,0.0,0.0,,46f23a3c
5112212384592691200,0.0,523,0.0,0.0,0.0,21.0,46f23a14
5112211800477138944,0.0,523,0.0,0.0,0.0,21.0,46f2398c
5112211834836877312,0.1813601900120171,231,-8.0,572.0,0.9362809658050536,2.0,46f23994
5112211766117400576,0.0,523,0.0,0.0,0.0,21.0,46f23984
5112202076671180800,0.0,523,0.0,0.0,0.0,21.0,46f230b4
5112202042311442432,0.0,523,0.0,0.0,0.0,21.0,46f230ac
5112202179750395904,0.0,523,0.0,0.0,0.0,21.0,46f230cc
5112209326575976448,0.0,523,0.0,0.0,0.0,21.0,46f2374c
5112209395295453184,0.0,523,-8.0,567.0,0.0743895098567009,21.0,46f2375c
5112209292216238080,0.0,523,0.0,0.0,0.0,21.0,46f23744
5112212350232952832,0.0,523,0.0,0.0,0.0,21.0,46f23a0c
5112210460447342592,7.176342005632361,242,-9.0,573.0,0.6611717939376831,2.0,46f23854
5112211937916092416,3.26564488483935,243,-9.0,568.0,0.7218104600906372,0.0,46f239ac
5112210426087604224,6.252759957800107,242,-9.0,581.0,0.6863473653793335,2.0,46f2384c
5112211972275830784,3.85083531360237,243,-9.0,578.0,1.3082749843597412,2.0,46f239b4
5112210494807080960,9.432144534831146,231,-9.0,579.0,0.6177750825881958,2.0,46f2385c
5112210529166819328,10.336085893669908,231,-9.0,579.0,1.0887565612792969,2.0,46f23864
5112211147642109952,10.131146372581014,231,-9.0,575.0,1.1181814670562744,2.0,46f238f4
5112210391727865856,7.7091602597917825,242,-9.0,579.0,0.9488947987556458,2.0,46f23844
5112211216361586688,2.9896185422430235,321,-9.0,567.0,0.6692553162574768,0.0,46f23904
5112211319440801792,4.2815424228201096,231,-9.0,569.0,0.8669624924659729,2.0,46f2391c
5112211285081063424,2.063466415531477,312,-9.0,568.0,0.36370941996574396,0.0,46f23914
5112211250721325056,3.869121103870625,312,-9.0,576.0,0.28144997358322144,0.0,46f2390c
5112211078922633216,7.266732644061652,231,-9.0,571.0,1.937278389930725,2.0,46f238e4
5112211113282371584,11.205263546534947,231,-9.0,577.0,2.8159334659576416,2.0,46f238ec
5112211182001848320,7.672916879459303,231,-9.0,579.0,1.21780526638031,12.0,46f238fc
5112212075355045888,6.216590020121361,243,-9.0,579.0,2.7661283016204834,0.0,46f239cc
5112210323008389120,7.000763017304091,231,-9.0,587.0,0.9464140534400941,2.0,46f23834
5112210357368127488,8.433294695250842,312,-9.0,579.0,0.37180057168006897,3.0,46f2383c
5112212006635569152,4.23848151674076,231,-9.0,583.0,1.3258427381515503,2.0,46f239bc
5112211903556354048,3.0617266309504605,231,-9.0,578.0,1.2735555171966553,0.0,46f239a4
5112208467582517248,0.0,523,0.0,0.0,0.0,,46f23684
5112208433222778880,0.0,523,0.0,0.0,0.0,21.0,46f2367c
5112208501942255616,0.0,523,0.0,0.0,0.0,21.0,46f2368c
5112208398863040512,0.4160719209787797,322,-7.0,568.0,0.0069040204398334035,2.0,46f23674
5112207986546180096,0.0,523,0.0,0.0,0.0,21.0,46f23614
5112208364503302144,0.0,523,-7.0,568.0,0.0,21.0,46f2366c
5112207952186441728,0.0002351599954524819,523,-7.0,568.0,0.0069040204398334035,21.0,46f2360c
5112208914259116032,0.0,523,0.0,0.0,0.0,21.0,46f236ec
5112208948618854400,0.0,523,0.0,0.0,0.0,21.0,46f236f4
5112208536301993984,0.0,523,0.0,0.0,0.0,21.0,46f23694
5112208295783825408,0.0,523,0.0,0.0,0.0,21.0,46f2365c
5112208192704610304,0.4301397630146572,321,0.0,0.0,0.018547477200627327,2.0,46f23644
5112208330143563776,0.0,523,0.0,0.0,0.0,21.0,46f23664
5112207746028011520,0.4750834085323192,523,0.0,566.0,0.013914012350142002,2.0,46f235dc
5112208089625395200,0.0,523,0.0,0.0,0.0,21.0,46f2362c
5112229701900828672,0.22682277584562496,331,-8.0,568.0,0.0,15.0,46f249d4
5112208055265656832,0.0,523,0.0,0.0,0.0,21.0,46f23624
5112229736260567040,0.0,523,0.0,0.0,0.0,21.0,46f249dc
5112229667541090304,0.821512247777867,331,-8.0,571.0,0.0,14.0,46f249cc
5112227915194433536,0.7020431027120474,321,-8.0,570.0,0.0,14.0,46f24834
5112229633181351936,0.3390309822422509,331,-8.0,569.0,0.0,12.0,46f249c4
5112209876331790336,0.0,523,0.0,0.0,0.0,21.0,46f237cc
5112209910691528704,0.5106122140981713,312,-8.0,569.0,0.0,2.0,46f237d4
5112208123985133568,0.0,523,0.0,0.0,0.0,21.0,46f23634
5112227880834695168,3.3667582662738105,243,-8.0,581.0,0.0,2.0,46f2482c
5112227846474956800,1.2123883634197468,312,-8.0,570.0,0.0,12.0,46f24824
5112208020905918464,0.061691598016388564,321,-8.0,567.0,0.016623998060822487,15.0,46f2361c
5112207917826703360,0.6451254766814563,321,0.0,0.0,0.0,2.0,46f23604
5112229770620305408,0.0,523,0.0,0.0,0.0,21.0,46f249e4
5112229804980043776,0.0,523,0.0,0.0,0.0,21.0,46f249ec
5112229873699520512,0.0,523,0.0,0.0,0.0,21.0,46f249fc
5112208158344871936,0.2692054656087136,523,-8.0,569.0,0.02224760130047798,2.0,46f2363c
5112208811179900928,0.0,523,0.0,0.0,0.0,21.0,46f236d4
5112209189137022976,0.0,523,0.0,0.0,0.0,21.0,46f2372c
5112208845539639296,0.0,523,0.0,0.0,0.0,21.0,46f236dc
5112209154777284608,0.0,523,0.0,0.0,0.0,21.0,46f23724
5112208742460424192,0.0,523,0.0,0.0,0.0,21.0,46f236c4
5112202214110134272,0.0,523,0.0,0.0,0.0,21.0,46f230d4
5112209223496761344,0.0,523,0.0,0.0,0.0,21.0,46f23734
5112187611221327872,0.0,523,0.0,0.0,0.0,,46f2238c
5112187645581066240,0.0,523,0.0,0.0,0.0,,46f22394
5112187473782374400,0.0,523,0.0,0.0,0.0,,46f2236c
5112187508142112768,0.0,523,0.0,0.0,0.0,,46f22374
5112187439422636032,0.0,523,0.0,0.0,0.0,,46f22364
5112187542501851136,0.0,523,0.0,0.0,0.0,,46f2237c
5112187301983682560,0.0,523,0.0,0.0,0.0,,46f22344
5112187336343420928,0.0,523,0.0,0.0,0.0,,46f2234c
5112187267623944192,0.0,523,0.0,0.0,0.0,,46f2233c
5112187405062897664,0.0,523,0.0,0.0,0.0,,46f2235c
5112187370703159296,0.0,523,0.0,0.0,0.0,,46f22354
5112187061465513984,0.0,523,0.0,0.0,0.0,,46f2230c
5112187748660281344,0.0,523,0.0,0.0,0.0,,46f223ac
5112187027105775616,0.0,523,0.0,0.0,0.0,,46f22304
5112187714300542976,0.0,523,0.0,0.0,0.0,,46f223a4
5112187095825252352,0.0,523,0.0,0.0,0.0,,46f22314
5112187164544729088,0.0,523,0.0,0.0,0.0,,46f22324
5112187130184990720,0.0,523,0.0,0.0,0.0,,46f2231c
5112188676373217280,0.0,523,0.0,0.0,0.0,,46f22484
5112188779452432384,0.0,523,0.0,0.0,0.0,,46f2249c
5112188745092694016,0.0,523,0.0,0.0,0.0,,46f22494
5112188813812170752,0.0,523,0.0,0.0,0.0,,46f224a4
5112188916891385856,0.0,523,0.0,0.0,0.0,,46f224bc
5112187576861589504,0.0,523,0.0,0.0,0.0,,46f22384
5112187679940804608,0.0,523,0.0,0.0,0.0,,46f2239c
5112188642013478912,0.0,523,0.0,0.0,0.0,,46f2247c
5112187886099234816,0.0,523,0.0,0.0,0.0,,46f223cc
5112186236831793152,0.0,523,0.0,0.0,0.0,,46f2224c
5112186133752578048,0.0,523,0.0,0.0,0.0,,46f22234
5112187783020019712,0.0,523,0.0,0.0,0.0,,46f223b4
5112186271191531520,0.0,523,0.0,0.0,0.0,,46f22254
5112186065033101312,0.0,523,0.0,0.0,0.0,21.0,46f22224
5112186168112316416,0.0,523,0.0,0.0,0.0,21.0,46f2223c
5112186030673362944,0.0,523,0.0,0.0,0.0,21.0,46f2221c
5112186099392839680,0.0,523,0.0,0.0,0.0,21.0,46f2222c
5112186202472054784,0.0,523,0.0,0.0,0.0,,46f22244
5112186374270746624,0.0,523,0.0,0.0,0.0,,46f2226c
5112185996313624576,0.0,523,0.0,0.0,0.0,21.0,46f22214
5112188023538188288,0.0,523,0.0,0.0,0.0,,46f223ec
5112187851739496448,0.0,523,0.0,0.0,0.0,,46f223c4
5112187817379758080,0.0,523,0.0,0.0,0.0,,46f223bc
5112187920458973184,0.0,523,0.0,0.0,0.0,,46f223d4
5112185343478595584,0.0,523,0.0,0.0,0.0,,46f2217c
5112189019970600960,0.0,523,0.0,0.0,0.0,,46f224d4
5112189054330339328,0.0,523,0.0,0.0,0.0,,46f224dc
5112189123049816064,0.0,523,0.0,0.0,0.0,,46f224ec
5112188951251124224,0.0,523,0.0,0.0,0.0,,46f224c4
5112215030292545536,0.0,523,0.0,0.0,0.0,21.0,46f23c7c
5112214961573068800,0.0,523,0.0,0.0,0.0,21.0,46f23c6c
5112214927213330432,0.0,523,0.0,0.0,0.0,,46f23c64
5112214995932807168,0.0,523,0.0,0.0,0.0,21.0,46f23c74
5112214583615946752,0.0,523,0.0,0.0,0.0,21.0,46f23c14
5112214549256208384,0.0,523,0.0,0.0,0.0,21.0,46f23c0c
5112215545688621056,0.0,523,0.0,0.0,0.0,,46f23cf4
5112214892853592064,0.0,523,0.0,0.0,0.0,,46f23c5c
5112215580048359424,0.0,523,0.0,0.0,0.0,,46f23cfc
5112215099012022272,0.0,523,0.0,0.0,0.0,,46f23c8c
5112214789774376960,0.0,523,0.0,0.0,0.0,21.0,46f23c44
5112214824134115328,0.021574049579853916,523,-9.0,565.0,0.0,21.0,46f23c4c
5112214858493853696,0.0,523,0.0,0.0,0.0,21.0,46f23c54
5112214068219871232,0.0,523,0.0,0.0,0.0,21.0,46f23b9c
5112213965140656128,0.0,523,0.0,0.0,0.0,21.0,46f23b84
5112213930780917760,0.0,523,0.0,0.0,0.0,,46f23b7c
5112213896421179392,0.0,523,0.0,0.0,0.0,,46f23b74
5112213999500394496,0.0,523,0.0,0.0,0.0,21.0,46f23b8c
5112214446176993280,0.0,523,0.0,0.0,0.0,21.0,46f23bf4
5112214033860132864,0.0,523,0.0,0.0,0.0,21.0,46f23b94
5112214411817254912,0.0,523,0.0,0.0,0.0,21.0,46f23bec
5112215064652283904,0.0,523,0.0,0.0,0.0,,46f23c84
5112215167731499008,0.0,523,0.0,0.0,0.0,,46f23c9c
5112217263675539456,4.561994275268243,243,-10.0,584.0,3.5290639400482178,2.0,46f23e84
5112217298035277824,9.38672441852336,243,-10.0,595.0,3.4889094829559326,2.0,46f23e8c
5112217229315801088,6.393087065949732,243,-10.0,587.0,5.317709922790527,1.0,46f23e7c
5112217366754754560,4.25016830891979,243,-9.0,580.0,2.3546528816223145,2.0,46f23e9c
5112217332395016192,5.742555355539127,243,-10.0,589.0,3.646841764450073,2.0,46f23e94
5112217744711876608,17.599612703128738,231,-10.0,597.0,4.741480827331543,2.0,46f23ef4
5112217126236585984,12.947043584317575,243,-10.0,596.0,2.8466813564300537,2.0,46f23e64
5112217091876847616,17.504543382294322,231,-10.0,592.0,6.3938307762146,0.0,46f23e5c
5112217710352138240,14.280906268528529,243,-10.0,595.0,3.1593949794769287,2.0,46f23eec
5112216507761295360,4.815475483329928,231,-10.0,580.0,1.4873701333999634,2.0,46f23dd4
5112217194956062720,5.483067347078907,231,-10.0,585.0,0.4738661348819733,2.0,46f23e74
5112216542121033728,4.036985964191203,231,-9.0,575.0,2.2291784286499023,2.0,46f23ddc
5112217160596324352,9.5348760935725,311,-10.0,592.0,0.0,4.0,46f23e6c
5112217401114492928,0.4593887996612762,231,-9.0,566.0,0.4766820669174194,2.0,46f23ea4
5112214617975685120,1.0138394564998394,231,-9.0,565.0,0.08541660010814668,2.0,46f23c1c
5112217435474231296,0.0,523,0.0,0.0,0.0,21.0,46f23eac
5112217504193708032,5.520456859043668,243,-9.0,589.0,2.2849342823028564,2.0,46f23ebc
5112217469833969664,5.019748775326477,231,-9.0,589.0,2.0266156196594243,1.0,46f23eb4
5112217538553446400,8.114854744502477,243,-10.0,589.0,1.1128777265548706,2.0,46f23ec4
5112214652335423488,2.042429657614961,312,-9.0,573.0,0.5300189852714539,2.0,46f23c24
5112214686695161856,2.3145346373927835,243,-9.0,576.0,3.1101567745208736,0.0,46f23c2c
5112214721054900224,1.8698289126765968,312,-9.0,568.0,0.5793018937110901,2.0,46f23c34
5112214755414638592,0.2914909416315507,321,0.0,0.0,0.8567079305648804,2.0,46f23c3c
5112215442609405952,0.0,523,0.0,0.0,0.0,,46f23cdc
5112215408249667584,0.0,523,0.0,0.0,0.0,,46f23cd4
5112215751847051264,0.0,523,0.0,0.0,0.0,,46f23d24
5112215339530190848,0.0,523,0.0,0.0,0.0,,46f23cc4
5112215476969144320,0.0,523,0.0,0.0,0.0,21.0,46f23ce4
5112215614408097792,0.0,523,0.0,0.0,0.0,21.0,46f23d04
5112215717487312896,0.0,523,0.0,0.0,0.0,21.0,46f23d1c
5112215820566528000,0.0,523,0.0,0.0,0.0,,46f23d34
5112186786587607040,0.0,523,0.0,0.0,0.0,,46f222cc
5112215786206789632,0.0,523,0.0,0.0,0.0,,46f23d2c
5112186820947345408,0.0,523,0.0,0.0,0.0,,46f222d4
5112215854926266368,0.0,523,0.0,0.0,0.0,21.0,46f23d3c
5112215683127574528,0.0,523,0.0,0.0,0.0,21.0,46f23d14
5112215889286004736,0.0,523,0.0,0.0,0.0,21.0,46f23d44
5112215270810714112,0.0,523,0.0,0.0,0.0,,46f23cb4
5112215373889929216,0.0,523,0.0,0.0,0.0,,46f23ccc
5112215236450975744,0.0,523,0.0,0.0,0.0,,46f23cac
5112215305170452480,0.0,523,0.0,0.0,0.0,,46f23cbc
5112215511328882688,0.0,523,0.0,0.0,0.0,,46f23cec
5112215133371760640,0.0,523,0.0,0.0,0.0,,46f23c94
5112187198904467456,0.0,523,0.0,0.0,0.0,,46f2232c
5112187233264205824,0.0,523,0.0,0.0,0.0,,46f22334
5112216267243126784,0.0,523,0.0,0.0,0.0,21.0,46f23d9c
5112216232883388416,0.0,523,-9.0,563.0,0.007296128664165734,21.0,46f23d94
5112216301602865152,0.0,523,0.0,0.0,0.0,21.0,46f23da4
5112216404682080256,0.0,523,0.0,0.0,0.02875865064561367,21.0,46f23dbc
5112216610840510464,1.4380181570518382,243,-9.0,570.0,0.6853358149528503,2.0,46f23dec
5112216576480772096,5.636959898228548,231,-10.0,581.0,2.263495445251465,2.0,46f23de4
5112216645200248832,1.4160469042099253,231,-9.0,573.0,1.1058220863342283,2.0,46f23df4
5112216439041818624,1.813501280181262,231,-9.0,575.0,2.586109399795532,2.0,46f23dc4
5112216129804173312,0.0,523,0.0,0.0,0.0,21.0,46f23d7c
5112172905253306368,0.0,523,0.0,0.0,0.0,21.0,46f2162c
5112174726319439872,0.0,523,0.0,0.0,0.0,21.0,46f217d4
5112216095444434944,0.0,523,0.0,0.0,0.0,21.0,46f23d74
5112216164163911680,0.0,523,0.0,0.0,0.0,21.0,46f23d84
5112172870893568000,0.03973562620124038,523,0.0,0.0,0.0,21.0,46f21624
5112172836533829632,2.7936873642765745,243,-10.0,583.0,1.7711954116821291,2.0,46f2161c
5112216198523650048,0.0,523,0.0,0.0,0.0,21.0,46f23d8c
5112216335962603520,0.0,523,0.0,0.0,0.0,21.0,46f23dac
5112216370322341888,0.0,321,0.0,0.0,0.011238787323236464,21.0,46f23db4
5112216473401556992,0.10985776569162096,523,-9.0,572.0,0.4596868455410004,15.0,46f23dcc
5112215648767836160,0.0,523,0.0,0.0,0.0,21.0,46f23d0c
5112216061084696576,0.0,523,0.0,0.0,0.0,21.0,46f23d6c
5112212659470598144,0.0,523,0.0,0.0,0.0,,46f23a54
5112212625110859776,0.0,523,0.0,0.0,0.0,,46f23a4c
5112214136939347968,0.0,523,0.0,0.0,0.0,,46f23bac
5112212693830336512,0.0,523,0.0,0.0,0.0,,46f23a5c
5112212522031644672,0.0,523,0.0,0.0,0.0,,46f23a34
5112214274378301440,0.0,523,0.0,0.0,0.0,,46f23bcc
5112214171299086336,0.0,523,0.0,0.0,0.0,,46f23bb4
5112213415384842240,0.0,523,0.0,0.0,0.0,,46f23b04
5112214102579609600,0.0,523,0.0,0.0,0.0,,46f23ba4
5112213449744580608,0.0,523,0.0,0.0,0.0,,46f23b0c
5112214205658824704,0.0,523,0.0,0.0,0.0,,46f23bbc
5112212728190074880,0.0,523,0.0,0.0,0.0,,46f23a64
5112212762549813248,0.0,523,0.0,0.0,0.0,,46f23a6c
5112212590751121408,0.0,523,0.0,0.0,0.0,,46f23a44
5112213381025103872,0.0,523,0.0,0.0,0.0,,46f23afc
5112213346665365504,0.0,523,0.0,0.0,0.0,,46f23af4
5112211628678447104,0.0,523,-9.0,563.0,0.0,21.0,46f23964
5112211491239493632,0.6390963695487197,322,-9.0,565.0,0.348300039768219,2.0,46f23944
5112214377457516544,0.0,523,0.0,0.0,0.0,21.0,46f23be4
5112211594318708736,0.0,523,0.0,0.0,0.0,21.0,46f2395c
5112211663038185472,0.28142963623513984,331,-9.0,567.0,0.09766001254320143,2.0,46f2396c
5112214343097778176,0.0,523,0.0,0.0,0.0,21.0,46f23bdc
5112211456879755264,0.0,523,0.0,0.0,0.06371601670980452,21.0,46f2393c
5112211422520016896,0.8958960503947978,311,-9.0,572.0,0.3389361500740051,2.0,46f23934
5112214480536731648,0.0,523,0.0,0.0,0.0,21.0,46f23bfc
5112211559958970368,0.0,523,0.0,0.0,0.0,21.0,46f23954
5112214514896470016,0.0,523,0.0,0.0,0.0,21.0,46f23c04
5112211525599232000,0.0,523,-9.0,564.0,0.0,21.0,46f2394c
5112214308738039808,0.0,523,0.0,0.0,0.0,21.0,46f23bd4
5112211731757662208,0.0,523,0.0,0.0,0.0,21.0,46f2397c
5112212487671906304,0.0,523,0.0,0.0,0.0,21.0,46f23a2c
5112211697397923840,1.7329153576675729,312,-9.0,578.0,0.17049534618854525,2.0,46f23974
5112211869196615680,0.7885507783111261,231,-8.0,570.0,0.14552481472492218,0.0,46f2399c
5112214240018563072,0.0,523,0.0,0.0,0.0,21.0,46f23bc4
5112213690262749184,0.0,523,0.0,0.0,0.0,,46f23b44
5112213724622487552,0.0,523,0.0,0.0,0.0,,46f23b4c
5112213655903010816,0.0,523,0.0,0.0,0.0,,46f23b3c
5112213621543272448,0.0,523,0.0,0.0,0.0,,46f23b34
5112213862061441024,0.0,523,0.0,0.0,0.0,,46f23b6c
5112213827701702656,0.0,523,0.0,0.0,0.0,,46f23b64
5112213484104318976,0.0,523,0.0,0.0,0.0,,46f23b14
5112213758982225920,0.0,523,0.0,0.0,0.0,,46f23b54
5112188848171909120,0.0,523,0.0,0.0,0.0,,46f224ac
5112215202091237376,0.0,523,0.0,0.0,0.0,,46f23ca4
5112213793341964288,0.0,523,0.0,0.0,0.0,,46f23b5c
5112213587183534080,0.0,523,0.0,0.0,0.0,,46f23b2c
5112213552823795712,0.0,523,0.0,0.0,0.0,,46f23b24
5112189397927723008,0.0,523,0.0,0.0,0.0,,46f2252c
5112213518464057344,0.0,523,0.0,0.0,0.0,,46f23b1c
5112188985610862592,0.0,523,0.0,0.0,0.0,,46f224cc
5112188882531647488,0.0,523,0.0,0.0,0.0,,46f224b4
5112183247534555136,1.6272248723069016,322,-9.0,568.0,0.2919810712337494,2.0,46f21f94
5112183625491677184,0.9268769840804898,321,-9.0,568.0,0.2043389678001404,2.0,46f21fec
5112183419333246976,2.8541840071580853,231,-10.0,583.0,0.3715241253376007,2.0,46f21fbc
5112183213174816768,0.0,523,-9.0,563.0,0.0,21.0,46f21f8c
5112183281894293504,2.9375762817810998,311,-10.0,580.0,0.3888523578643799,1.0,46f21f9c
5112182663419002880,4.883453252364178,243,-10.0,584.0,0.37204059958457947,0.0,46f21f0c
5112183316254031872,6.028908447343476,311,-10.0,588.0,0.33126991987228394,1.0,46f21fa4
5112183110095601664,2.082847617110428,243,-9.0,564.0,0.39862099289894093,2.0,46f21f74
5112183488052723712,1.4106786958113011,321,-10.0,575.0,0.0,12.0,46f21fcc
5112183522412462080,1.891125865128576,311,-9.0,571.0,0.0,2.0,46f21fd4
5112183453692985344,0.0,523,0.0,0.0,0.0,21.0,46f21fc4
5112183556772200448,0.10327328484633873,411,0.0,0.0,0.0,15.0,46f21fdc
5112183384973508608,5.0380239632664905,311,-10.0,587.0,0.25401198863983154,2.0,46f21fb4
5112183350613770240,7.422509076643963,311,-10.0,588.0,0.6790218353271484,1.0,46f21fac
5112181838785282048,5.119016204561506,311,-10.0,588.0,0.3468628227710724,12.0,46f21e4c
5112183900369584128,0.0,523,0.0,0.0,0.0,21.0,46f2202c
5112183178815078400,1.2659344871585467,322,-9.0,564.0,0.32111620903015137,0.0,46f21f84
5112182457260572672,15.800442948633313,243,-11.0,590.0,0.9091619849205016,1.0,46f21edc
5112182491620311040,18.83555291623485,243,-11.0,593.0,4.001196384429932,1.0,46f21ee4
5112182766498217984,12.416352914304149,231,-10.0,588.0,1.683515548706055,2.0,46f21f24
5112182732138479616,15.921155151055784,243,-11.0,591.0,2.049987316131592,2.0,46f21f1c
5112182422900834304,23.35127651448153,311,-11.0,605.0,0.6206412315368652,2.0,46f21ed4
5112176203788189696,28.20867304899255,311,-12.0,610.0,0.3659237027168274,2.0,46f2192c
5112182388541095936,25.42137184921576,311,-11.0,601.0,0.6022680997848511,2.0,46f21ecc
5112182800857956352,15.475094152956595,313,-11.0,597.0,0.4228387475013733,1.0,46f21f2c
5112175825831067648,21.96559240380112,312,-11.0,605.0,0.4871070086956024,4.0,46f218d4
5112182525980049408,22.463957747634574,312,-11.0,603.0,1.2952033281326294,1.0,46f21eec
5112182113663188992,21.588368454758,243,-12.0,608.0,0.8012251853942871,1.0,46f21e8c
